timestamp,feedback,sentiment,urgency,emotion,category
2025-02-01T18:33:27,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Pricing
2025-02-01T18:52:19,Amazing service and delicious noodles!,Very Positive,Medium,gratitude,Delivery
2025-02-01T18:55:40,Absolutely loved the food today!,Very Positive,Low,joy,Delivery
2025-02-01T19:11:23,Everything was perfect. Thank you!,Very Positive,Low,joy,Food Quality
2025-02-01T20:07:16,Nice experience overall.,Positive,Low,satisfaction,Waiting Time
2025-02-01T23:11:50,Absolutely loved the food today!,Very Positive,Medium,joy,Customer Service
2025-02-01T23:51:13,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Customer Service
2025-02-02T00:19:32,Nice experience overall.,Positive,Low,satisfaction,Cleanliness
2025-02-02T00:42:06,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,satisfaction,Food Quality
2025-02-02T03:12:39,Everything was perfect. Thank you!,Very Positive,Low,gratitude,Takeaway Issues
2025-02-02T03:39:19,Everything was perfect. Thank you!,Very Positive,Low,satisfaction,Delivery
2025-02-02T04:02:28,Nothing special to mention.,Neutral,Low,indifference,Waiting Time
2025-02-02T04:06:16,බැරි ආයෙත් එන්න කියන්න.,Neutral,Low,indifference,Delivery
2025-02-02T06:06:38,Average experience.,Neutral,Low,indifference,Other
2025-02-02T06:47:55,Amazing service and delicious noodles!,Very Positive,Low,joy,Takeaway Issues
2025-02-02T10:00:27,Absolutely loved the food today!,Very Positive,Low,satisfaction,Takeaway Issues
2025-02-02T11:56:54,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Low,satisfaction,Customer Service
2025-02-02T12:04:08,Amazing service and delicious noodles!,Very Positive,Low,joy,Other
2025-02-02T12:32:03,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,satisfaction,Other
2025-02-02T12:42:43,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Medium,gratitude,Cleanliness
2025-02-02T12:45:26,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Food Quality
2025-02-02T12:54:05,உணவு அருமை! நன்றி!,Very Positive,Low,satisfaction,Cleanliness
2025-02-02T15:39:41,Nice experience overall.,Positive,Medium,joy,Delivery
2025-02-02T15:58:53,Amazing service and delicious noodles!,Very Positive,Medium,joy,Cleanliness
2025-02-02T17:33:25,Amazing service and delicious noodles!,Very Positive,Low,joy,Delivery
2025-02-02T17:54:12,Absolutely loved the food today!,Very Positive,Medium,satisfaction,Takeaway Issues
2025-02-02T18:20:14,Absolutely loved the food today!,Very Positive,Low,joy,Takeaway Issues
2025-02-02T18:25:51,Absolutely loved the food today!,Very Positive,Low,gratitude,Food Quality
2025-02-02T19:34:35,Absolutely loved the food today!,Very Positive,Low,gratitude,Food Quality
2025-02-02T19:38:10,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,gratitude,Delivery
2025-02-02T20:13:42,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Low,joy,Takeaway Issues
2025-02-02T20:45:54,"Had a great time, thanks!",Positive,Low,satisfaction,Pricing
2025-02-02T21:48:00,Nice experience overall.,Positive,Medium,satisfaction,Customer Service
2025-02-02T22:19:15,"Had a great time, thanks!",Positive,Medium,joy,Pricing
2025-02-03T00:20:04,"Food was good, service could be faster.",Positive,Medium,satisfaction,Waiting Time
2025-02-03T02:58:03,Amazing service and delicious noodles!,Very Positive,Low,joy,Delivery
2025-02-03T03:01:50,Amazing service and delicious noodles!,Very Positive,Medium,gratitude,Cleanliness
2025-02-03T03:33:18,Absolutely loved the food today!,Very Positive,High,satisfaction,Takeaway Issues
2025-02-03T04:06:36,Average experience.,Neutral,Low,indifference,Food Quality
2025-02-03T05:52:22,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Food Quality
2025-02-03T06:23:43,Absolutely loved the food today!,Very Positive,Low,joy,Waiting Time
2025-02-03T06:48:43,"Had a great time, thanks!",Positive,High,satisfaction,Cleanliness
2025-02-03T10:13:38,Amazing service and delicious noodles!,Very Positive,Low,joy,Food Quality
2025-02-03T11:24:08,Everything was perfect. Thank you!,Very Positive,Low,satisfaction,Other
2025-02-03T12:30:41,Amazing service and delicious noodles!,Very Positive,Medium,gratitude,Food Quality
2025-02-03T12:33:14,உணவு அருமை! நன்றி!,Very Positive,Low,satisfaction,Customer Service
2025-02-03T12:44:17,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,joy,Food Quality
2025-02-03T13:43:37,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Medium,gratitude,Food Quality
2025-02-03T15:23:04,Nice experience overall.,Positive,Low,joy,Other
2025-02-03T16:44:04,Absolutely loved the food today!,Very Positive,Low,gratitude,Delivery
2025-02-03T17:53:20,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Low,satisfaction,Customer Service
2025-02-03T18:07:17,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Low,gratitude,Customer Service
2025-02-03T18:56:57,Nice experience overall.,Positive,Low,satisfaction,Waiting Time
2025-02-03T20:32:40,Amazing service and delicious noodles!,Very Positive,Low,joy,Delivery
2025-02-03T21:18:51,உணவு அருமை! நன்றி!,Very Positive,Medium,gratitude,Customer Service
2025-02-03T23:53:51,සාමාන්‍යම හැමදේම.,Neutral,Low,calm,Takeaway Issues
2025-02-04T00:27:52,එකලස් කමක් නෑ.,Neutral,Low,indifference,Customer Service
2025-02-04T00:47:35,Everything was perfect. Thank you!,Very Positive,Low,joy,Pricing
2025-02-04T01:25:58,Absolutely loved the food today!,Very Positive,Low,satisfaction,Cleanliness
2025-02-04T03:14:12,Absolutely loved the food today!,Very Positive,Low,satisfaction,Takeaway Issues
2025-02-04T03:26:05,Absolutely loved the food today!,Very Positive,Low,joy,Waiting Time
2025-02-04T04:11:38,Amazing service and delicious noodles!,Very Positive,Medium,gratitude,Food Quality
2025-02-04T07:50:53,நல்ல சேவை மற்றும் சுவையான உணவு!,Very Positive,Low,gratitude,Food Quality
2025-02-04T08:52:03,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Pricing
2025-02-04T09:38:31,Everything was perfect. Thank you!,Very Positive,Medium,satisfaction,Cleanliness
2025-02-04T10:08:08,Nice experience overall.,Positive,Low,satisfaction,Pricing
2025-02-04T10:40:08,Absolutely loved the food today!,Very Positive,Low,joy,Waiting Time
2025-02-04T10:52:13,Everything was perfect. Thank you!,Very Positive,Medium,joy,Cleanliness
2025-02-04T12:54:18,Absolutely loved the food today!,Very Positive,Medium,gratitude,Pricing
2025-02-04T12:54:31,Amazing service and delicious noodles!,Very Positive,High,satisfaction,Delivery
2025-02-04T12:54:46,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Medium,joy,Customer Service
2025-02-04T14:30:46,Average experience.,Neutral,Low,calm,Food Quality
2025-02-04T14:35:10,Amazing service and delicious noodles!,Very Positive,High,joy,Customer Service
2025-02-04T14:57:53,Everything was perfect. Thank you!,Very Positive,High,gratitude,Waiting Time
2025-02-04T18:22:56,Absolutely loved the food today!,Very Positive,Medium,gratitude,Food Quality
2025-02-04T19:51:07,நல்ல சேவை மற்றும் சுவையான உணவு!,Very Positive,Medium,joy,Takeaway Issues
2025-02-04T20:21:16,Nice experience overall.,Positive,Medium,joy,Pricing
2025-02-04T20:42:16,Amazing service and delicious noodles!,Very Positive,Low,joy,Delivery
2025-02-04T20:49:10,"Food was good, service could be faster.",Positive,Medium,joy,Pricing
2025-02-04T20:55:50,Nice experience overall.,Positive,Medium,satisfaction,Food Quality
2025-02-04T22:21:07,சமிக்ஞை உணவு.,Positive,Medium,satisfaction,Waiting Time
2025-02-04T22:35:47,Amazing service and delicious noodles!,Very Positive,Low,joy,Cleanliness
2025-02-05T02:21:33,"Food was good, service could be faster.",Positive,Low,joy,Cleanliness
2025-02-05T02:38:20,Absolutely loved the food today!,Very Positive,High,joy,Waiting Time
2025-02-05T03:52:14,It was okay.,Neutral,Low,indifference,Pricing
2025-02-05T05:23:32,Amazing service and delicious noodles!,Very Positive,Low,joy,Pricing
2025-02-05T06:35:20,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Medium,gratitude,Cleanliness
2025-02-05T07:13:48,Amazing service and delicious noodles!,Very Positive,Low,satisfaction,Waiting Time
2025-02-05T07:32:49,"Had a great time, thanks!",Positive,Low,satisfaction,Cleanliness
2025-02-05T13:55:02,Everything was perfect. Thank you!,Very Positive,Low,gratitude,Pricing
2025-02-05T14:10:14,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Medium,joy,Food Quality
2025-02-05T14:12:30,Absolutely loved the food today!,Very Positive,Low,satisfaction,Other
2025-02-05T16:08:03,Absolutely loved the food today!,Very Positive,High,joy,Waiting Time
2025-02-05T16:10:34,හොඳ ආහාරයක් තිබුණා.,Positive,Low,satisfaction,Pricing
2025-02-05T16:53:45,Absolutely loved the food today!,Very Positive,High,satisfaction,Takeaway Issues
2025-02-05T17:00:36,Absolutely loved the food today!,Very Positive,Low,gratitude,Pricing
2025-02-05T17:52:06,Everything was perfect. Thank you!,Very Positive,Medium,satisfaction,Cleanliness
2025-02-05T19:39:11,Everything was perfect. Thank you!,Very Positive,Medium,gratitude,Pricing
2025-02-05T19:46:55,Everything was perfect. Thank you!,Very Positive,High,satisfaction,Takeaway Issues
2025-02-05T19:49:47,Absolutely loved the food today!,Very Positive,Low,joy,Takeaway Issues
2025-02-05T21:14:24,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Other
2025-02-05T21:43:51,Amazing service and delicious noodles!,Very Positive,Low,joy,Delivery
2025-02-05T23:42:05,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Delivery
2025-02-06T03:36:14,Amazing service and delicious noodles!,Very Positive,Low,joy,Other
2025-02-06T04:54:08,Absolutely loved the food today!,Very Positive,Low,satisfaction,Waiting Time
2025-02-06T05:05:49,Average experience.,Neutral,Low,indifference,Waiting Time
2025-02-06T05:19:18,உணவு அருமை! நன்றி!,Very Positive,Low,joy,Food Quality
2025-02-06T05:43:57,விசேஷம் எதுவும் இல்லை.,Neutral,Medium,indifference,Delivery
2025-02-06T05:56:54,நல்ல சேவை மற்றும் சுவையான உணவு!,Very Positive,Medium,joy,Pricing
2025-02-06T06:39:56,உணவு அருமை! நன்றி!,Very Positive,High,satisfaction,Other
2025-02-06T10:06:15,Amazing service and delicious noodles!,Very Positive,Low,joy,Food Quality
2025-02-06T10:30:14,හරිම රසයි. ස්තුතියි! 😊,Very Positive,High,satisfaction,Pricing
2025-02-06T12:28:50,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Medium,satisfaction,Cleanliness
2025-02-06T12:44:53,"Food was good, service could be faster.",Positive,High,joy,Cleanliness
2025-02-06T12:46:45,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,joy,Waiting Time
2025-02-06T13:07:17,Amazing service and delicious noodles!,Very Positive,Medium,satisfaction,Cleanliness
2025-02-06T15:25:52,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Cleanliness
2025-02-06T17:01:12,Absolutely loved the food today!,Very Positive,High,gratitude,Delivery
2025-02-06T17:30:51,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Low,joy,Customer Service
2025-02-06T18:03:04,Amazing service and delicious noodles!,Very Positive,Low,satisfaction,Customer Service
2025-02-06T20:25:23,Absolutely loved the food today!,Very Positive,High,joy,Other
2025-02-06T21:00:29,Absolutely loved the food today!,Very Positive,Medium,joy,Delivery
2025-02-06T21:06:39,மிகுந்த மகிழ்ச்சி! 😊,Very Positive,Low,joy,Pricing
2025-02-06T21:40:25,Amazing service and delicious noodles!,Very Positive,Medium,satisfaction,Waiting Time
2025-02-07T01:07:21,Absolutely loved the food today!,Very Positive,Low,gratitude,Cleanliness
2025-02-07T02:37:07,Amazing service and delicious noodles!,Very Positive,Low,joy,Other
2025-02-07T03:08:40,Amazing service and delicious noodles!,Very Positive,Medium,gratitude,Delivery
2025-02-07T03:28:48,Absolutely loved the food today!,Very Positive,Low,joy,Cleanliness
2025-02-07T04:50:02,Amazing service and delicious noodles!,Very Positive,High,satisfaction,Waiting Time
2025-02-07T07:07:23,Absolutely loved the food today!,Very Positive,Low,gratitude,Food Quality
2025-02-07T07:37:01,Everything was perfect. Thank you!,Very Positive,Low,joy,Cleanliness
2025-02-07T07:41:49,Absolutely loved the food today!,Very Positive,Medium,gratitude,Other
2025-02-07T09:14:23,Everything was perfect. Thank you!,Very Positive,Low,joy,Waiting Time
2025-02-07T10:23:38,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,joy,Food Quality
2025-02-07T11:00:00,Absolutely loved the food today!,Very Positive,Low,satisfaction,Customer Service
2025-02-07T11:56:34,Absolutely loved the food today!,Very Positive,Low,satisfaction,Customer Service
2025-02-07T12:10:40,Everything was perfect. Thank you!,Very Positive,Low,gratitude,Food Quality
2025-02-07T16:17:06,"Had a great time, thanks!",Positive,High,satisfaction,Delivery
2025-02-07T18:31:57,Everything was perfect. Thank you!,Very Positive,High,gratitude,Pricing
2025-02-07T19:20:53,හොඳ ආහාරයක් තිබුණා.,Positive,Low,joy,Delivery
2025-02-07T20:17:12,Nice experience overall.,Positive,Low,joy,Cleanliness
2025-02-07T22:49:06,"Had a great time, thanks!",Positive,Low,satisfaction,Cleanliness
2025-02-07T23:55:30,"Food was good, service could be faster.",Positive,Medium,satisfaction,Pricing
2025-02-08T00:16:07,Amazing service and delicious noodles!,Very Positive,Low,satisfaction,Customer Service
2025-02-08T01:47:29,Everything was perfect. Thank you!,Very Positive,Medium,gratitude,Cleanliness
2025-02-08T02:34:46,Absolutely loved the food today!,Very Positive,Low,satisfaction,Other
2025-02-08T04:10:23,Average experience.,Neutral,Low,calm,Delivery
2025-02-08T05:20:42,உணவு அருமை! நன்றி!,Very Positive,Low,joy,Takeaway Issues
2025-02-08T06:00:11,එකලස් කමක් නෑ.,Neutral,Medium,calm,Delivery
2025-02-08T06:53:33,Absolutely loved the food today!,Very Positive,Low,gratitude,Waiting Time
2025-02-08T10:09:20,හොඳ ආහාරයක් තිබුණා.,Positive,Medium,joy,Waiting Time
2025-02-08T10:54:04,Amazing service and delicious noodles!,Very Positive,Low,joy,Other
2025-02-08T16:51:21,Everything was perfect. Thank you!,Very Positive,Medium,joy,Pricing
2025-02-08T17:35:24,Everything was perfect. Thank you!,Very Positive,Low,joy,Pricing
2025-02-08T23:38:37,"Had a great time, thanks!",Positive,Low,satisfaction,Pricing
2025-02-09T00:43:34,Amazing service and delicious noodles!,Very Positive,Medium,satisfaction,Delivery
2025-02-09T01:13:40,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,satisfaction,Pricing
